2020-12-21 18:05	1.22357	1.22357	1.22340	1.22342	413
2020-12-21 18:10	1.22343	1.22347	1.22291	1.22301	681
2020-12-21 18:15	1.22305	1.22363	1.22301	1.22359	365
2020-12-21 18:20	1.22360	1.22368	1.22339	1.22357	411
2020-12-21 18:25	1.22357	1.22376	1.22357	1.22371	449
2020-12-21 18:30	1.22370	1.22377	1.22366	1.22377	226
2020-12-21 18:35	1.22376	1.22462	1.22354	1.22432	426
2020-12-21 18:40	1.22430	1.22460	1.22418	1.22458	542
2020-12-21 18:45	1.22457	1.22470	1.22438	1.22454	774
2020-12-21 18:50	1.22455	1.22472	1.22446	1.22461	717
2020-12-21 18:55	1.22460	1.22473	1.22436	1.22440	566
2020-12-21 19:00	1.22438	1.22442	1.22419	1.22440	463
2020-12-21 19:05	1.22440	1.22509	1.22417	1.22481	841
2020-12-21 19:10	1.22483	1.22504	1.22435	1.22441	841
2020-12-21 19:15	1.22440	1.22476	1.22419	1.22442	789
2020-12-21 19:20	1.22442	1.22461	1.22407	1.22455	874
2020-12-21 19:25	1.22454	1.22461	1.22425	1.22456	605
2020-12-21 19:30	1.22456	1.22462	1.22430	1.22437	799
2020-12-21 19:35	1.22437	1.22501	1.22428	1.22495	565
2020-12-21 19:40	1.22495	1.22529	1.22475	1.22485	908
2020-12-21 19:45	1.22484	1.22489	1.22459	1.22463	556
2020-12-21 19:50	1.22464	1.22484	1.22461	1.22465	772
2020-12-21 19:55	1.22464	1.22499	1.22458	1.22485	918
2020-12-21 20:00	1.22486	1.22529	1.22485	1.22496	542
2020-12-21 20:05	1.22494	1.22495	1.22470	1.22480	488
2020-12-21 20:10	1.22480	1.22485	1.22422	1.22440	578
2020-12-21 20:15	1.22439	1.22446	1.22430	1.22436	320
2020-12-21 20:20	1.22435	1.22444	1.22421	1.22434	398
2020-12-21 20:25	1.22434	1.22434	1.22414	1.22424	343
2020-12-21 20:30	1.22423	1.22429	1.22374	1.22374	644
2020-12-21 20:35	1.22373	1.22379	1.22346	1.22374	517
2020-12-21 20:40	1.22372	1.22396	1.22368	1.22382	416
2020-12-21 20:45	1.22381	1.22392	1.22339	1.22351	693
2020-12-21 20:50	1.22349	1.22349	1.22316	1.22323	920
2020-12-21 20:55	1.22323	1.22333	1.22311	1.22320	755
2020-12-21 21:00	1.22318	1.22321	1.22283	1.22285	455
2020-12-21 21:05	1.22285	1.22317	1.22279	1.22316	279
2020-12-21 21:10	1.22315	1.22315	1.22290	1.22290	220
2020-12-21 21:15	1.22290	1.22323	1.22286	1.22317	180
2020-12-21 21:20	1.22316	1.22320	1.22296	1.22298	125
2020-12-21 21:25	1.22296	1.22307	1.22287	1.22297	99
2020-12-21 21:30	1.22297	1.22328	1.22294	1.22322	77
